date,time,symbol1,symbol2,daystoexpiration,volume,volatility,delta,openinterest
3/12/2015,9:32:08,BCS,_011516C10                                     ,309,0,41.907,0.895,1143
3/12/2015,9:32:09,BCS,_041715C10                                     ,36,0,90.241,0.914,0
3/12/2015,9:32:09,BCS,_061915C15                                     ,99,0,28.617,0.581,2358
3/12/2015,9:32:09,BCS,_061915C16                                     ,99,0,26.661,0.397,1865
3/12/2015,9:32:09,BCS,_032015C15                                     ,8,0,31.957,0.699,347
3/12/2015,9:32:13,BCS,_061915C16                                     ,99,0,26.661,0.397,1865
3/12/2015,9:32:13,BCS,_041715C14                                     ,36,0,32.541,0.83,0
3/12/2015,9:32:13,BCS,_061915C23                                     ,99,0,42.304,0.04,0
3/12/2015,9:32:13,BCS,_091815C15                                     ,190,0,28.694,0.567,77
3/12/2015,9:32:13,BCS,_061915C17                                     ,99,0,26.308,0.238,387
3/12/2015,9:32:14,BCS,_091815C15                                     ,190,0,28.694,0.567,77
3/12/2015,9:32:14,BCS,_011516C13                                     ,309,0,31.392,0.753,2401
3/12/2015,9:32:14,BCS,_041715C9                                      ,36,0,117.366,0.902,0
3/12/2015,9:32:14,BCS,_041715C10                                     ,36,0,90.241,0.914,0
3/12/2015,9:32:14,BCS,_012017C10                                     ,680,0,32.029,0.89,116
3/12/2015,9:32:14,BCS,_011516C20                                     ,309,0,25.523,0.136,2542
3/12/2015,9:32:14,BCS,_061915C14                                     ,99,0,31,0.739,131
3/12/2015,9:32:19,BCS,_032015C16                                     ,8,0,29.341,0.2,1909
3/12/2015,9:32:19,BCS,_061915C20                                     ,99,0,30.514,0.053,0
3/12/2015,9:32:19,BCS,_041715C16                                     ,36,0,25.794,0.32,165
3/12/2015,9:32:19,BCS,_091815C17                                     ,190,0,26.458,0.309,490
3/12/2015,9:32:19,BCS,_061915C13                                     ,99,0,34.338,0.847,30
3/12/2015,9:32:19,BCS,_061915C16                                     ,99,0,26.661,0.397,1865
3/12/2015,9:32:19,BCS,_011516C13                                     ,309,0,31.392,0.753,2401
3/12/2015,9:32:19,BCS,_091815C20                                     ,190,0,27.256,0.096,0
3/12/2015,9:32:19,BCS,_061915C22                                     ,99,0,38.658,0.043,0
3/12/2015,9:32:19,BCS,_091815C12                                     ,190,0,34.904,0.865,0
3/12/2015,9:32:19,BCS,_061915C15                                     ,99,0,28.617,0.581,2358
3/12/2015,9:32:19,BCS,_061915C14                                     ,99,0,31,0.739,131
3/12/2015,9:32:19,BCS,_011516C17                                     ,309,0,26.89,0.355,3569
3/12/2015,9:32:19,BCS,_091815C14                                     ,190,0,29.777,0.692,0
3/12/2015,9:32:19,BCS,_032015C15                                     ,8,0,31.957,0.699,347
3/12/2015,9:32:19,BCS,_091815C15                                     ,190,0,28.694,0.567,77
3/12/2015,9:32:19,BCS,_061915C17                                     ,99,0,26.308,0.238,387
3/12/2015,9:32:19,BCS,_061915C12                                     ,99,0,41.999,0.889,130
3/12/2015,9:32:19,BCS,_041715C17                                     ,36,0,26.863,0.124,79
3/12/2015,9:32:19,BCS,_012017C8                                      ,680,0,44.867,0.894,80
3/12/2015,9:32:19,BCS,_061915C21                                     ,99,0,34.677,0.047,0
3/12/2015,9:32:19,BCS,_061915C19                                     ,99,0,28.456,0.081,0
3/12/2015,9:32:19,BCS,_012017C10                                     ,680,0,32.029,0.89,116
3/12/2015,9:32:20,BCS,_041715C14                                     ,36,0,32.541,0.83,0
3/12/2015,9:32:20,BCS,_091815C6                                      ,190,0,114.818,0.867,0
3/12/2015,9:32:20,BCS,_011516C10                                     ,309,0,41.907,0.895,1143
3/12/2015,9:32:20,BCS,_011516C15                                     ,309,0,28.11,0.56,40103
3/12/2015,9:32:20,BCS,_032015C16                                     ,8,0,29.341,0.2,1909
3/12/2015,9:32:20,BCS,_012017C8                                      ,680,0,44.867,0.894,80
3/12/2015,9:32:20,BCS,_041715C16                                     ,36,0,25.794,0.32,165
3/12/2015,9:32:20,BCS,_061915C9                                      ,99,0,78.904,0.898,0
3/12/2015,9:32:20,BCS,_011516C17                                     ,309,0,26.89,0.355,3569
3/12/2015,9:32:20,BCS,_032015C12                                     ,8,0,98.559,0.929,18
3/12/2015,9:32:20,BCS,_061915C11                                     ,99,0,49.378,0.911,0
3/12/2015,9:32:20,BCS,_061915C8                                      ,99,0,99.854,0.887,0
3/12/2015,9:32:20,BCS,_061915C13                                     ,99,0,34.338,0.847,30
3/12/2015,9:32:20,BCS,_091815C13                                     ,190,0,31.897,0.795,0
3/12/2015,9:32:20,BCS,_091815C18                                     ,190,0,26.657,0.214,1076
3/12/2015,9:32:20,BCS,_091815C17                                     ,190,0,26.458,0.309,490
3/12/2015,9:32:20,BCS,_041715C24                                     ,36,0,67.154,0.024,0
3/12/2015,9:32:20,BCS,_041715C15                                     ,36,0,27.913,0.62,103
3/12/2015,9:32:20,BCS,_061915C21                                     ,99,0,34.677,0.047,0
3/12/2015,9:32:20,BCS,_011516C25                                     ,309,0,30.434,0.047,88
3/12/2015,9:32:20,BCS,_041715C23                                     ,36,0,62.475,0.026,0
3/12/2015,9:32:20,BCS,_061915C22                                     ,99,0,38.658,0.043,0
3/12/2015,9:32:20,BCS,_011516C13                                     ,309,0,31.392,0.753,2401
3/12/2015,9:32:20,BCS,_061915C16                                     ,99,0,26.661,0.397,1865
3/12/2015,9:32:20,BCS,_041715C9                                      ,36,0,117.366,0.902,0
3/12/2015,9:32:20,BCS,_011516C20                                     ,309,0,25.523,0.136,2542
3/12/2015,9:32:20,BCS,_032015C15                                     ,8,0,31.957,0.699,347
3/12/2015,9:32:20,BCS,_091815C20                                     ,190,0,27.256,0.096,0
3/12/2015,9:32:20,BCS,_041715C22                                     ,36,0,56.386,0.028,0
3/12/2015,9:32:20,BCS,_061915C14                                     ,99,0,31,0.739,131
3/12/2015,9:32:20,BCS,_061915C15                                     ,99,0,28.617,0.581,2358
3/12/2015,9:32:20,BCS,_041715C18                                     ,36,0,33.423,0.074,7
3/12/2015,9:32:20,BCS,_091815C19                                     ,190,0,25.782,0.132,0
3/12/2015,9:32:20,BCS,_041715C10                                     ,36,0,90.241,0.914,0
3/12/2015,9:32:20,BCS,_061915C17                                     ,99,0,26.308,0.238,387
3/12/2015,9:32:20,BCS,_091815C14                                     ,190,0,29.777,0.692,0
3/12/2015,9:32:20,BCS,_041715C8                                      ,36,0,151.296,0.889,0
3/12/2015,9:32:20,BCS,_011516C22                                     ,309,0,25.991,0.07,352
3/12/2015,9:32:20,BCS,_091815C10                                     ,190,0,47.574,0.908,0
3/12/2015,9:32:20,BCS,_032015C13                                     ,8,0,0,1,0
3/12/2015,9:32:20,BCS,_061915C18                                     ,99,0,26.161,0.128,262
3/12/2015,9:32:20,BCS,_012017C10                                     ,680,0,32.029,0.89,116
3/12/2015,9:32:20,BCS,_061915C12                                     ,99,0,41.999,0.889,130
